allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchID
0,0,8,0,0,0,0,10223,13,22,Ashe,0,1,3,812,1274,812,7702,0,4,1,0,0,True,3,1,False,False,False,False,False,False,0,7568,6875,0,UTILITY,0,0,1,3864,2031,4005,6609,3158,0,3364,18,0,2,BOTTOM,142,0,1,582,4620,3499,4845,0,0,0,1,0,0,0,3,10,0,32388,13234,10230,4070,0,0,SUPPORT,0,10,106,16,19,4,14,3,4,68,natsuki is my gf,False,200,UTILITY,76,1706,43394,18158,0,16003,839,0,23,531,82,1,0,6384,1424,926,0,0,9,0,0,54,1,6,24,False,NA1_4569173657
0,1,1,0,0,0,0,9849,12,266,Aatrox,0,1,1,1722,1722,1722,18569,0,5,0,0,0,True,3,0,False,False,False,False,False,False,0,7142,6450,0,TOP,0,0,2,2031,3047,1054,3071,1031,3067,3340,13,1,3,TOP,0,2,1,623,0,0,6058,0,0,0,1,0,0,0,0,1,0,80697,18342,16791,19,0,0,SOLO,0,156,28,77,6,2,12,3,4,47,lilTurtleFlamev3,False,100,TOP,22,1235,80697,18342,0,24177,7291,0,122,136,133,1,0,0,0,1327,0,0,9,0,0,9,0,0,6,False,NA1_4569123999
0,0,5,0,0,0,0,7094,10,254,Vi,0,8,1,0,7149,0,19765,0,7,0,0,0,True,0,0,False,False,False,False,False,False,0,7086,6100,0,JUNGLE,0,0,2,1103,6609,3047,3067,3105,0,3364,13,2,5,JUNGLE,0,2,1,360,0,0,5179,0,60,0,1,0,0,0,0,2,0,55371,7173,12664,5528,0,0,NONE,0,56,0,53,5,12,11,4,4,225,FuwaFuwaTimes,False,100,JUNGLE,21,1235,76192,7867,0,18967,567,0,11,137,189,1,0,20821,693,1123,0,0,9,0,0,8,0,2,1,False,NA1_4569123999
0,1,3,0,0,0,0,8760,12,38,Kassadin,0,0,0,0,0,0,13484,0,7,0,0,0,True,2,0,False,False,False,False,False,False,1,7993,7835,0,MIDDLE,0,0,2,1082,3040,1052,6657,3020,0,3340,15,0,5,MIDDLE,0,0,1,692,40246,12577,3780,0,0,0,1,0,0,0,3,3,0,12494,2514,20550,5424,0,0,SOLO,0,67,62,47,66,3,4,2,12,288,Orianna01,False,100,MIDDLE,18,1235,52836,15187,0,26540,3114,0,108,126,205,1,0,96,96,2209,0,0,9,0,0,11,0,1,6,False,NA1_4569123999
0,0,1,0,0,0,0,9055,12,51,Caitlyn,0,0,1,3506,3740,3506,5253,0,5,0,0,0,True,2,0,False,False,False,False,False,False,0,7641,6550,0,BOTTOM,0,0,2,1055,2031,6671,3006,3134,1018,3340,13,1,3,BOTTOM,533,2,1,491,1185,945,1578,0,0,0,1,0,0,0,2,4,0,73499,10385,8655,4495,0,0,CARRY,0,36,19,18,4,3,4,2,7,321,HooVlol,False,100,BOTTOM,10,1235,74815,11435,0,10836,1831,0,142,64,75,1,0,130,104,602,1,1,9,0,0,4,0,0,3,False,NA1_4569123999
0,0,2,1,0,0,0,5381,9,432,Bard,0,0,2,0,0,0,7289,0,9,0,0,0,True,1,1,False,False,False,False,False,False,0,5212,4600,0,UTILITY,0,0,2,3009,4636,3853,0,0,0,3340,10,0,1,BOTTOM,0,0,1,317,10508,5914,2134,0,0,0,1,0,0,0,0,5,0,2674,1133,12790,5557,0,0,SUPPORT,0,29,14,17,5,3,4,4,14,165,malgre,False,100,UTILITY,30,1235,13652,7516,0,16256,822,90,13,111,205,3,0,469,469,1331,0,0,9,0,0,22,0,1,10,False,NA1_4569123999
0,4,8,0,0,0,3,11292,13,106,Volibear,0,5,1,5335,5335,5335,25968,0,4,0,1,0,True,4,0,False,False,False,False,False,False,0,7655,5200,0,TOP,0,1,0,3084,3047,1028,1054,0,0,3363,12,1,4,TOP,0,3,2,439,29413,6242,2052,0,4,1,0,1,0,0,2,6,0,39649,11798,24556,4957,0,0,SOLO,0,43,81,40,6,2,12,3,4,276,LCC Zodiac,False,200,TOP,35,1235,71781,18589,0,27025,6223,0,79,212,107,1,0,2718,548,416,3,4,1,0,0,13,0,0,5,True,NA1_4569123999
0,2,4,0,0,0,0,9419,12,157,Yasuo,0,3,5,3544,3544,3544,12637,0,5,2,0,0,True,0,0,False,False,False,False,False,False,0,8922,8550,0,MIDDLE,0,0,0,3153,6673,3006,1055,0,0,3340,21,1,3,MIDDLE,0,2,1,573,7731,994,6226,0,8,0,0,0,0,0,2,8,0,78041,14890,9959,839,0,0,SOLO,0,174,13,95,5,3,14,3,4,273,Table Chan ,False,200,MIDDLE,20,1235,89310,16859,0,16526,2109,0,124,125,107,1,0,3538,974,340,2,2,1,0,0,17,2,0,7,True,NA1_4569123999
0,0,7,0,0,0,4,11183,13,222,Jinx,0,0,1,10527,13851,10527,5140,0,2,0,3,0,True,0,0,False,True,False,False,False,False,2,14193,11200,0,BOTTOM,2,2,0,1083,6672,3006,3085,3036,1053,3340,17,3,15,BOTTOM,448,7,2,633,762,202,5272,0,8,0,0,1,0,0,9,9,0,112623,20438,6817,660,0,0,CARRY,0,85,26,10,4,4,4,4,7,454,HermesofHertZ,False,200,BOTTOM,13,1235,122672,22915,0,12425,3961,421,152,82,59,2,0,9286,2275,336,3,5,1,0,0,6,0,0,5,True,NA1_4569123999
0,7,12,0,0,0,0,7732,11,555,Pyke,0,10,4,642,2065,642,7176,0,4,0,0,0,True,5,0,True,False,False,False,False,False,8,8247,7375,0,UTILITY,0,0,0,3855,3117,6691,3179,2055,1036,3364,18,1,7,BOTTOM,0,4,1,384,0,0,3545,0,0,0,0,0,0,0,24,10,0,14728,7227,9038,5637,0,0,SUPPORT,0,42,35,20,11,5,14,3,4,251,ShoBox,False,200,UTILITY,17,1235,21082,9344,0,12766,2062,0,21,52,83,1,0,6353,2116,182,0,1,1,0,0,20,1,0,12,True,NA1_4569123999
1,12,5,0,0,0,1,20435,18,86,Garen,0,6,3,8293,19456,8293,32426,0,4,2,0,0,True,3,8,False,False,False,False,False,False,1,15345,13000,0,TOP,0,0,2,3033,6631,3742,3006,3133,3067,3340,25,1,4,TOP,716,2,1,974,0,0,1911,1,20,1,0,1,0,0,24,1,0,193196,9999,18858,5635,0,0,SOLO,0,82,26,83,3,5,14,3,4,230,Benjobley,False,100,TOP,17,1924,199465,13863,0,25557,1687,0,254,301,106,1,0,6268,3863,4787,3,5,7,0,1,23,2,0,12,True,NA1_4569088947
1,1,9,0,0,0,3,19174,18,245,Ekko,0,0,1,6302,17418,6302,22336,0,3,0,0,0,True,5,0,False,False,False,False,False,False,4,14906,13500,0,MIDDLE,0,0,2,3152,3089,3041,3115,3020,3916,3340,16,2,9,MIDDLE,0,5,1,887,139840,24842,9683,0,15,0,0,0,0,0,13,3,0,24020,2982,20961,4957,0,0,SOLO,0,91,28,81,8,6,14,4,4,614,Black Swordsman,False,100,MIDDLE,22,1924,176095,29687,0,31406,9591,0,169,333,93,1,0,12234,1862,761,3,3,7,0,0,15,1,0,10,True,NA1_4569088947
0,0,15,0,0,0,1,16568,17,221,Zeri,0,4,0,5317,18893,5317,19926,0,8,0,0,0,True,0,2,False,False,False,False,False,False,0,13911,12700,0,BOTTOM,1,1,2,6673,3006,6675,3085,3035,1018,3363,28,1,5,BOTTOM,903,2,1,378,25238,7567,7190,0,12,0,0,1,0,0,1,4,0,123205,20422,20104,5489,0,0,CARRY,0,665,76,35,8,5,7,4,4,270,NotEvan,False,100,BOTTOM,8,1924,165658,28546,0,28552,4679,823,200,114,230,4,0,17215,557,1258,2,5,7,0,0,14,0,3,6,True,NA1_4569088947
0,1,13,0,0,0,2,13794,15,555,Pyke,0,0,3,1037,4464,1037,15412,0,9,1,0,0,True,5,4,False,False,False,False,False,False,0,11482,9875,0,UTILITY,0,0,2,3179,3117,3857,6691,3814,0,3364,24,1,5,BOTTOM,0,2,1,380,0,0,4995,0,0,0,0,1,0,0,1,5,0,29231,9604,17208,5634,0,0,SUPPORT,0,60,40,32,8,7,3,5,4,478,X Arashi X,False,100,UTILITY,27,1924,36020,11003,0,23304,4210,0,52,81,239,1,0,6788,1399,1100,0,1,7,0,0,84,1,16,37,True,NA1_4569088947
2,3,1,0,0,0,0,16647,17,114,Fiora,0,3,3,2492,7253,2492,26143,0,7,1,0,0,True,4,0,False,False,False,False,False,False,3,12002,12075,1,TOP,0,0,1,3047,6632,3074,6333,1036,0,3340,26,1,4,TOP,564,2,1,659,749,529,4753,0,1,0,1,0,0,0,5,6,0,135430,13522,18767,3150,0,0,SOLO,0,159,12,47,5,3,12,4,4,92,bangda j 8,False,200,TOP,7,1924,152624,18552,0,26505,7203,1203,205,105,237,6,0,16444,4501,2984,1,2,9,0,0,25,1,3,11,False,NA1_4569088947
0,1,7,0,0,0,0,16886,17,120,Hecarim,0,10,10,3119,43342,3119,36097,0,5,10,1,3,True,1,1,False,False,False,False,False,False,4,14410,14250,0,JUNGLE,0,0,1,3042,6035,3071,6692,0,3158,3364,33,2,8,JUNGLE,0,4,3,715,19648,2498,13380,0,203,0,1,0,0,0,11,7,0,278223,19425,23653,5692,0,0,NONE,0,408,73,70,9,17,11,6,6,263,0Spartacus,False,200,JUNGLE,27,1924,333324,23996,0,38512,9869,0,68,294,168,1,1,35451,2072,1478,2,2,9,0,0,39,10,6,12,False,NA1_4569088947
0,0,3,0,0,0,0,13574,15,50,Swain,0,0,2,1338,5457,1338,16346,0,6,0,2,1,True,5,5,False,True,True,False,False,False,0,10934,10835,0,MIDDLE,0,0,1,3116,3020,6653,4637,1052,0,3340,21,3,7,MIDDLE,0,3,2,955,117129,23835,16923,0,5,0,1,0,1,0,0,8,0,13043,1598,13134,5651,1,0,SOLO,0,124,38,58,16,4,4,5,6,271,Enderstorm,False,200,MIDDLE,44,1924,130673,25518,0,33079,8121,0,165,361,210,1,0,500,84,3020,0,1,9,0,0,16,0,2,9,False,NA1_4569088947
0,5,8,0,0,0,0,15098,16,21,MissFortune,0,3,2,9820,19214,9820,12429,0,7,1,1,0,True,0,0,False,False,False,True,False,False,14,16949,14850,0,BOTTOM,2,2,1,3072,3036,6672,3006,6676,1037,3340,22,3,11,BOTTOM,816,4,2,556,1666,711,9538,0,46,0,1,0,0,0,5,9,0,207653,21443,11813,4379,0,0,CARRY,0,92,71,21,6,5,7,3,4,313,oODarkLotusOo,False,200,BOTTOM,10,1924,229307,25430,0,22061,4069,314,207,150,197,3,0,19987,3275,710,4,4,9,0,0,20,1,7,10,False,NA1_4569088947
0,0,17,0,0,0,0,12107,14,235,Senna,0,4,6,616,3456,616,14588,0,8,2,0,0,True,0,0,False,False,False,False,False,False,7,9882,9450,0,UTILITY,0,0,1,3153,3864,6662,3009,3051,1033,3340,27,0,1,BOTTOM,355,0,1,382,515,515,10170,0,0,0,1,0,0,0,0,10,0,56339,10617,9841,539,0,0,SUPPORT,0,74,34,21,9,5,3,5,4,315,Teraxe,False,200,UTILITY,36,1924,56854,11133,1024,21210,6293,1755,50,1285,205,5,0,0,0,1197,0,0,9,0,0,44,2,5,28,False,NA1_4569088947
0,0,1,0,0,0,3,21603,18,83,Yorick,0,7,3,15409,22971,15409,29600,0,2,2,0,0,True,12,1,False,False,False,True,False,False,17,16548,14950,0,TOP,1,1,0,3047,6632,3181,3123,6694,3071,3340,22,3,8,TOP,0,3,1,1410,42424,9811,5755,0,4,1,0,1,0,0,9,1,0,188760,19652,17060,5435,0,0,SOLO,0,144,30,47,5,5,12,3,4,432,StarShyne,False,100,TOP,13,2013,246162,29656,0,24654,8168,0,281,259,100,1,0,14977,192,1838,5,7,4,0,0,24,2,2,13,True,NA1_4568634714
0,2,5,0,0,0,0,18351,17,110,Varus,0,13,2,3563,31793,3563,14949,0,6,1,1,1,True,6,7,True,False,False,False,False,False,0,14952,14625,1,MIDDLE,0,0,0,3020,0,4645,3089,4633,3115,3363,21,2,9,MIDDLE,0,4,2,835,98155,22509,8094,0,20,0,0,0,0,0,4,3,0,71420,6548,16178,4763,0,0,SOLO,0,50,15,29,13,5,4,5,21,496,Codëx,False,100,MIDDLE,27,2013,179183,30241,0,25752,7840,0,180,123,205,1,0,9607,1183,1480,1,1,4,0,0,38,1,7,11,True,NA1_4568634714
0,0,9,0,0,0,0,13339,15,221,Zeri,0,0,4,4459,11768,4459,16145,0,6,2,0,1,True,0,0,True,False,False,False,False,False,0,11610,10725,0,BOTTOM,0,0,0,1018,6673,1037,3085,3006,1038,3340,22,0,1,BOTTOM,646,0,1,670,8246,1556,8924,0,20,0,0,1,1,0,0,4,0,119327,7109,13928,1387,0,0,CARRY,0,679,38,32,3,5,7,4,4,99,moohowhow,False,100,BOTTOM,4,2013,158025,8733,0,24575,3089,389,208,97,234,3,0,30450,66,1721,2,2,4,0,1,25,2,1,12,True,NA1_4568634714
2,5,10,4,0,0,0,13874,15,412,Thresh,0,12,8,2587,6394,2587,22821,0,4,5,0,0,True,8,0,False,True,False,False,False,False,0,9157,7875,0,UTILITY,0,1,0,3857,3193,0,3117,3001,1029,3364,24,0,2,BOTTOM,0,0,1,459,19410,5388,7371,0,0,0,0,1,0,0,17,5,0,10392,1438,9830,4508,0,0,SUPPORT,0,37,24,17,10,4,4,6,14,165,left her4 l0l,False,100,UTILITY,19,2013,41132,7605,1770,18554,3862,389,48,65,94,4,0,11329,778,1352,1,6,4,0,0,63,6,6,19,True,NA1_4568634714
0,7,2,0,0,0,0,17640,17,58,Renekton,0,0,1,3208,8220,3208,22901,0,8,0,0,0,True,3,1,False,False,False,False,False,False,1,12685,12500,0,TOP,0,0,1,3153,6693,3047,6694,1036,3123,3363,25,0,3,TOP,0,0,1,955,11346,2504,15391,0,0,0,1,0,0,0,3,6,0,177083,16791,17427,4494,0,0,SOLO,0,68,31,80,10,1,4,4,14,355,BNSG1,False,200,TOP,20,2013,209564,20670,0,33856,4803,0,247,112,265,1,0,21134,1374,1037,1,1,11,0,0,17,0,1,8,False,NA1_4568634714
0,2,6,0,0,0,0,14301,15,62,MonkeyKing,0,0,6,0,20246,0,43280,0,9,4,0,0,True,4,0,False,False,False,False,False,False,0,11191,10975,0,JUNGLE,0,0,1,2055,6632,3071,3156,0,3111,3364,23,0,4,JUNGLE,0,0,1,379,27703,2061,19693,0,168,0,1,0,0,0,3,7,0,133724,12947,18706,4368,0,0,NONE,0,169,54,106,18,20,11,5,4,430,CHEETIEN,False,200,JUNGLE,13,2013,216044,15955,0,39205,4396,0,6,161,295,1,0,54615,945,805,0,0,11,0,0,24,5,1,6,False,NA1_4568634714
4,0,1,0,0,0,0,14740,16,518,Neeko,0,10,3,3193,4629,3193,11485,0,6,3,0,0,True,0,0,False,False,False,False,False,False,0,11676,11625,1,MIDDLE,0,0,1,3135,6655,3020,4645,3916,0,3340,21,2,6,MIDDLE,0,2,1,648,126939,13275,9775,0,0,0,1,0,0,0,5,8,0,16941,654,8200,5528,0,0,SOLO,0,84,30,71,8,4,4,5,14,35,luzrey,False,200,MIDDLE,33,2013,152971,14916,0,18110,993,0,201,248,217,1,0,9091,986,134,1,1,11,0,0,25,3,2,14,False,NA1_4568634714
0,0,9,0,0,0,0,16204,16,29,Twitch,0,4,0,2951,5839,2951,10125,0,6,0,0,0,True,5,0,False,False,False,False,False,False,0,14300,13250,0,BOTTOM,0,0,1,3153,3006,6672,3031,3035,1018,3363,21,2,5,BOTTOM,705,2,1,845,334,334,8534,0,16,0,1,0,0,0,0,9,0,189515,23102,10911,907,0,0,CARRY,0,48,31,32,15,3,1,4,4,48,Iowanelenyu,False,200,BOTTOM,9,2013,211757,27519,0,19772,977,0,233,333,236,1,0,21908,4083,326,1,1,11,0,0,23,0,0,10,False,NA1_4568634714
0,0,6,0,0,0,0,12487,14,143,Zyra,0,1,2,457,7400,457,6253,0,5,0,0,0,True,3,0,False,False,False,False,False,False,6,8932,8600,0,UTILITY,0,0,1,6653,3853,3916,3020,4637,0,3364,18,0,2,BOTTOM,0,0,1,827,71926,17156,6409,0,0,0,1,0,0,0,0,10,0,5301,695,7021,3809,0,0,SUPPORT,0,95,96,46,12,5,14,5,4,553,Kungfuminkey,False,200,UTILITY,36,2013,89693,18427,0,14344,737,0,60,202,142,1,0,12466,576,913,0,0,11,0,0,73,0,10,32,False,NA1_4568634714
0,6,6,0,0,0,0,12028,14,8,Vladimir,0,2,3,0,138,0,14715,0,7,2,0,0,True,14,0,False,False,False,False,False,True,0,8076,7450,0,TOP,0,0,2,1082,1058,0,4636,3020,1058,3364,16,0,3,TOP,0,0,1,582,87469,20784,10771,0,0,0,0,0,0,0,5,1,0,9527,1412,18018,5415,0,0,CARRY,0,225,9,78,6,5,6,5,14,203,WDP,False,100,TOP,3,1603,99849,23480,0,29902,17537,0,158,55,227,1,0,2852,1282,1112,0,0,11,0,0,11,3,0,7,False,NA1_4568604854
0,13,11,0,0,0,0,10896,13,11,MasterYi,0,0,1,0,13963,0,17813,0,12,0,0,1,True,1,0,False,False,False,False,False,True,0,8495,7350,0,JUNGLE,0,0,2,1101,6672,3047,1053,1043,1033,3364,18,0,2,JUNGLE,336,0,1,360,0,0,13572,0,80,0,0,0,0,0,12,2,0,82429,8289,15790,4928,0,0,NONE,0,54,11,34,9,12,11,4,4,189,jqiallnatural,False,100,JUNGLE,3,1603,116972,14757,0,30091,3018,0,30,166,326,1,0,34543,6467,728,0,0,11,0,0,15,0,0,7,False,NA1_4568604854
0,1,3,0,0,0,0,12128,14,238,Zed,0,8,4,2294,5271,2294,12155,0,10,1,2,0,True,20,5,False,False,False,False,False,True,0,13230,12535,0,MIDDLE,0,0,2,3133,6693,3158,3074,6694,1036,3364,32,4,13,MIDDLE,0,3,2,371,7561,1555,10398,0,7,0,0,0,0,0,0,3,0,94246,20003,10953,5675,0,0,SOLO,0,79,79,71,22,3,14,2,4,830,Centeruniverse,False,100,MIDDLE,8,1603,102811,22253,0,23113,1695,0,143,97,342,1,0,1003,695,1761,0,0,11,0,0,11,1,1,5,False,NA1_4568604854
0,0,7,0,0,0,0,9756,12,51,Caitlyn,0,0,3,1145,3060,1145,8226,0,10,0,0,0,True,0,0,False,False,False,False,False,True,0,8958,8400,0,BOTTOM,0,0,2,3006,6671,3031,1036,0,0,3340,17,0,5,BOTTOM,735,0,1,303,965,824,9121,0,0,0,0,0,0,0,0,4,0,88370,17759,8029,5526,0,0,SOLO,0,41,22,18,9,5,4,6,7,257,VerlinJK,False,100,BOTTOM,20,1603,99475,18897,0,17816,2088,621,130,94,234,3,0,10139,314,665,0,0,11,0,0,9,0,1,5,False,NA1_4568604854
1,1,11,1,0,0,0,9255,12,99,Lux,0,0,16,53,686,53,11686,0,13,4,0,0,True,8,4,False,False,False,False,False,True,0,7917,7425,0,UTILITY,0,0,2,2420,3020,3145,3853,6655,2055,3364,30,0,3,TOP,0,0,1,224,46631,14890,10031,0,0,0,0,0,0,0,4,5,0,3094,1198,9583,4793,0,0,SUPPORT,0,54,32,141,14,6,14,4,4,574,Belldandy sama,False,100,UTILITY,64,1603,51224,17586,2175,20523,703,0,43,221,295,1,0,1497,1497,908,0,0,11,0,0,45,5,3,18,False,NA1_4568604854
1,0,8,0,0,0,0,14479,15,14,Sion,0,0,4,11609,22794,11609,51384,0,5,1,0,0,True,0,0,False,False,False,False,False,True,0,10776,9750,0,TOP,0,0,0,3077,2033,3084,3068,3047,1011,3364,20,0,0,TOP,0,0,0,796,46314,6541,14312,0,19,0,0,0,0,0,1,6,0,116069,11887,18497,523,0,0,SOLO,0,93,79,52,9,2,4,2,12,122,JbRaki,False,200,TOP,27,1603,164751,18434,0,36414,970,0,187,709,143,1,0,2367,5,3604,5,6,0,0,0,15,3,0,3,True,NA1_4568604854
0,0,0,0,0,0,4,12675,14,245,Ekko,0,0,3,6088,13593,6088,16797,0,5,1,4,0,True,4,4,False,False,False,False,False,True,0,13243,11275,0,MIDDLE,1,1,0,3115,4636,3100,3020,1028,0,3340,20,4,17,MIDDLE,0,6,3,556,97348,18181,7658,0,8,0,0,0,0,0,5,8,0,16257,2925,14793,3466,0,0,SOLO,0,76,34,65,9,3,4,3,14,319,B3y0ndF3AR,False,200,MIDDLE,12,1603,114127,21568,0,23791,4173,0,119,203,159,1,2,521,461,1338,1,4,0,0,0,18,1,2,9,True,NA1_4568604854
0,0,10,0,0,0,0,13957,15,145,Kaisa,0,3,4,4298,27515,4298,17443,0,8,0,7,2,True,0,1,True,False,True,False,False,True,0,17605,17425,0,BOTTOM,1,1,0,3046,6672,3006,3036,6676,3031,3363,29,5,23,JUNGLE,705,8,3,314,27283,7483,7070,0,48,0,0,0,0,0,0,9,0,144663,24934,17918,3889,0,0,NONE,0,80,29,140,7,4,4,7,3,136,sxujd,False,200,BOTTOM,7,1603,184316,35906,0,27479,1048,0,134,121,235,1,1,12369,3488,2490,2,3,0,0,0,12,1,1,7,True,NA1_4568604854
0,0,32,0,0,0,0,12992,14,117,Lulu,0,0,5,2120,3372,2120,8546,0,7,2,0,0,True,3,0,False,True,False,False,False,True,3,10885,9025,0,UTILITY,0,2,0,3011,2065,3853,3158,3504,1004,3364,22,0,3,BOTTOM,0,0,1,630,18429,4689,4573,0,0,0,0,0,0,0,0,10,0,4169,1272,10662,5495,0,0,SOLO,0,59,50,76,9,5,4,6,14,515,Emily Kenway,False,200,UTILITY,28,1603,23366,6730,7438,15487,0,0,22,249,147,0,0,768,768,251,2,5,0,0,0,50,3,4,17,True,NA1_4568604854
0,2,6,0,0,0,3,12639,14,875,Sett,0,4,4,6225,10184,6225,23676,0,2,0,0,0,True,3,0,False,False,False,False,False,False,0,10190,8400,0,TOP,1,1,0,1054,3111,3084,3748,0,0,3340,19,1,4,JUNGLE,0,3,1,942,0,0,12256,0,19,0,0,1,0,0,0,1,0,97154,9707,13991,3507,0,0,NONE,0,69,15,30,4,3,4,4,14,277,SettYouStraight,False,100,TOP,16,1536,108068,13270,0,30737,4327,0,148,115,53,1,0,10914,3563,4489,1,3,1,0,0,9,0,0,4,True,NA1_4568568663
1,2,7,0,0,0,7,13574,15,115,Ziggs,0,1,2,19899,23446,19899,4350,0,2,0,0,1,True,1,0,False,False,False,True,False,False,3,11660,10150,2,MIDDLE,0,1,0,1056,6653,3020,4645,1058,1058,3340,14,2,9,MIDDLE,0,7,1,594,124133,24501,4836,0,4,1,0,1,0,0,4,3,0,10351,831,4718,578,0,0,SOLO,0,135,46,48,10,3,4,3,12,453,Bob Floss DDS,False,100,MIDDLE,9,1536,149484,25332,0,11075,746,0,172,201,51,1,0,15000,0,1520,4,6,1,0,0,11,0,1,6,True,NA1_4568568663
0,0,2,0,0,0,0,8322,11,110,Varus,0,9,4,8982,11048,8982,8025,0,8,2,0,0,True,4,0,False,False,False,False,False,False,0,8993,8325,0,BOTTOM,1,1,0,6673,3091,3006,0,0,0,3340,20,0,2,BOTTOM,336,0,1,359,5386,1361,6982,0,4,0,0,0,0,0,1,4,0,87527,9417,9216,4162,0,0,CARRY,0,42,1,25,5,3,4,4,7,134,L43N,False,100,BOTTOM,13,1536,94593,10778,0,16956,2012,168,130,151,197,2,0,1680,0,757,4,5,1,0,0,20,3,1,9,True,NA1_4568568663
0,0,14,0,0,0,2,9854,12,235,Senna,0,0,7,4208,5876,4208,4391,0,5,2,0,0,True,0,1,False,False,False,False,False,False,0,8684,6750,0,UTILITY,0,2,0,3864,6675,3086,3009,1042,1042,3364,19,1,4,BOTTOM,323,2,1,488,0,0,8978,0,0,0,0,1,0,0,0,5,0,26100,9316,4424,4404,0,0,SUPPORT,0,53,32,13,6,6,3,3,4,440,Mik3yG,False,100,UTILITY,19,1536,26464,9550,648,14722,9867,4650,18,90,129,5,0,364,234,1319,0,6,1,0,0,43,2,2,18,True,NA1_4568568663
0,0,0,0,0,0,0,10535,13,887,Gwen,0,0,4,2821,2821,2821,13121,0,6,0,0,0,True,3,0,False,True,False,False,False,False,0,7561,7100,0,TOP,0,0,2,1058,4633,3047,3145,0,0,3340,19,0,2,TOP,0,0,1,456,52909,9359,6400,0,0,0,1,0,0,0,0,6,0,19241,1996,9869,3371,0,0,SOLO,0,81,18,68,22,2,12,5,14,311,eechi,False,200,TOP,4,1536,108327,15859,0,19449,3424,0,136,53,203,1,0,36175,4502,3179,0,0,10,0,0,10,0,0,7,False,NA1_4568568663
0,3,2,1,0,0,0,9178,12,62,MonkeyKing,0,1,2,0,11155,0,27371,0,5,1,0,1,True,10,3,False,False,False,False,False,False,0,7852,7225,0,JUNGLE,0,0,2,6632,3111,3133,3067,1036,0,3364,20,1,3,JUNGLE,0,2,1,531,17006,1472,11969,0,112,0,1,0,0,0,5,7,0,83026,8557,17447,22,0,0,NONE,0,107,37,74,15,14,11,4,4,187,LilliaIsThick,False,200,JUNGLE,19,1536,131658,10533,0,29713,1547,0,17,92,148,1,0,31625,503,296,0,0,10,0,0,24,1,5,2,False,NA1_4568568663
0,1,3,0,0,0,0,12888,14,103,Ahri,0,0,2,61,4431,61,7519,0,3,0,2,0,True,1,0,False,False,False,False,False,False,0,10946,10400,0,MIDDLE,0,0,2,1026,6655,3020,4645,3916,4630,3340,15,1,8,MIDDLE,0,6,2,811,58568,12108,9694,0,0,0,1,0,0,0,5,8,0,16746,1500,6159,5430,0,0,SOLO,0,66,50,25,25,2,4,5,14,246,waevy1,False,200,MIDDLE,15,1536,104935,16595,0,16672,4673,0,180,33,120,1,0,29619,2986,818,0,0,10,0,0,13,0,0,8,False,NA1_4568568663
0,2,5,8,0,0,0,7986,11,236,Lucian,0,12,5,901,5904,901,8639,0,9,1,0,0,True,14,1,False,False,False,False,False,False,1,8165,6975,0,BOTTOM,0,0,2,6672,3006,1037,1038,2055,0,3363,16,0,1,BOTTOM,381,0,1,280,4315,470,5528,0,17,0,1,0,0,0,4,9,0,93988,9016,13308,20,0,0,CARRY,0,61,30,32,7,6,7,4,4,156,lolModI1,False,200,BOTTOM,0,1536,117178,10555,0,18922,1970,434,126,0,230,3,0,18874,1068,85,1,1,10,0,0,11,2,2,7,False,NA1_4568568663
